drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
BIA 10-2474,Nervous system disorders,CN(C(=O)n1cnc(-c2ccc[n+]([O-])c2)c1)C1CCCCC1,250,tensor([35]),PAIR_0,-0.4157545566558838,0.22337473928928375,0.6166925319945326,1.6725331690456586,0.6410944541820519,300.3620000000002,2.134405997370012
Acomplia,Nervous system disorders,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,250,tensor([35]),PAIR_1,-2.5325276851654053,0.060457296669483185,0.9980639815238019,1.1493632232163087,0.002225188436009334,463.79600000000016,0.004797774098977424
Rubraca,,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,250,tensor([35]),PAIR_2,-0.788603663444519,-0.4042823612689972,0.8381348441986547,0.3942009247332195,0.06380739409897697,323.371,0.19731946927515756
lanifibranor,Hepatobiliary disorders,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,250,tensor([35]),PAIR_3,-1.934609055519104,1.2015241384506226,0.9893644184106077,15.904650807455816,0.16915521131348984,434.92600000000016,0.3889287173300511
hydroxychloroquine,Cardiac disorders,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,250,tensor([35]),PAIR_4,-0.48687678575515747,-0.7289592027664185,0.6747455879224082,0.18665550251018373,0.06071052572999726,335.8790000000001,0.18075118042508534
Nuplazid,,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,250,tensor([35]),PAIR_5,-1.5037027597427368,-0.6887208223342896,0.969615305857339,0.20477605763262427,0.006222057878907207,427.5640000000002,0.014552342757826206
Atabecestat,Hepatobiliary disorders,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,250,tensor([35]),PAIR_6,-0.9943477511405945,0.33215704560279846,0.8995896051168859,2.1486072934085265,0.21574250677988913,367.4090000000001,0.5871998420830439
Finerenone,Renal and urinary disorders;Cardiac disorders;Vascular disorders,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,250,tensor([35]),PAIR_7,-0.9362114071846008,-0.3470408618450165,0.8850637216948103,0.44973753805321204,0.05169115883797483,378.4320000000002,0.13659299117932627
Iptacopan,,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,250,tensor([35]),PAIR_8,-0.8346263766288757,0.7141337394714355,0.8545109483336237,5.177662517148332,0.7532932094684535,422.5250000000002,1.7828370143031846
Aficamten,,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,250,tensor([35]),PAIR_9,-1.4881274700164795,0.37482598423957825,0.968469279796564,2.370423719525458,0.07474116706394514,337.38300000000004,0.22153210761640368
Resmetirom,,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,250,tensor([35]),PAIR_10,-1.4097126722335815,0.7344038486480713,0.9620317696581495,5.425051292033272,0.20597959707227284,435.2270000000001,0.4732693446690412
BAY2413555,,C[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)c(F)cc2c1=O)C(F)(F)C(F)(F)F,250,tensor([35]),PAIR_11,-1.2688781023025513,0.11079869419336319,0.9471050164977731,1.2906209015049637,0.06826737129273423,584.3950000000003,0.11681717210574045
NVP-DFV890,,CC(C)(O)c1ncc([S@](N)(=O)=NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1,250,tensor([35]),PAIR_12,-1.266760230064392,0.5574066638946533,0.9468415464670263,3.6091643913795513,0.19185759759201304,420.56000000000034,0.4561955430664183
AZD4144,,OC[C@@H](O)CNc1nnc(-c2ccc(C(F)(F)F)cc2O)c2ccccc12,250,tensor([35]),PAIR_13,-1.7332391738891602,0.15454375743865967,0.9824999952611063,1.4273936402887304,0.024979395469319484,379.3380000000001,0.06584996881229795
JT001,Renal and urinary disorders,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,250,tensor([35]),PAIR_14,-1.5466101169586182,1.118435025215149,0.9725678890628561,13.135149653231384,0.3603248824634309,402.47600000000017,0.895270481875766
sovleplenib,,CS(=O)(=O)N1CCC(c2ccc(-c3cc4nccnc4c(NC[C@@H]4CNCCO4)n3)cc2)CC1,250,tensor([35]),PAIR_15,-0.7442041635513306,0.17027197778224945,0.8206035701403228,1.4800349728427988,0.2655129901954624,482.61000000000035,0.5501605648359176
STX-478,Off-target side effects hyperglycemia and rash,Cc1c([C@@H](NC(=O)Nc2cnc(N)nc2)C(F)(F)F)oc2c(F)cc(F)cc12,250,tensor([35]),PAIR_16,-1.7238277196884155,0.10251014679670334,0.9820946902392382,1.2662228510223548,0.02267211237371016,401.2950000000001,0.056497370696645004
inavolisib,hyperglycemia and rash,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,250,tensor([35]),PAIR_17,-0.38246867060661316,0.398205041885376,0.5860795947201968,2.5015261194340774,1.0354327051741667,407.37700000000007,2.541706343691879
alpelisib,hyperglycemia and rash,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,250,tensor([35]),PAIR_18,-0.831825852394104,0.2686026692390442,0.8535632629691431,1.8561055495715566,0.2718020402641242,441.4790000000001,0.6156624443385169
Duvelisib,"common severe side effects include neutropenia (30%), diarrhea (15%), anemia (13%), and colitis (12%)",C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,250,tensor([35]),PAIR_19,-1.244154930114746,0.9501854777336121,0.9439478570286247,8.916316533294411,0.4997786491022556,416.8720000000002,1.198877950791263
Idelalisib,has a higher rate of severe or potentially fatal liver toxicity,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,250,tensor([35]),PAIR_20,-1.4180080890655518,0.5276129841804504,0.9627690533630324,3.36986873391128,0.12546340300583636,415.43200000000013,0.3020070745773949
Leniolisib,,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,250,tensor([35]),PAIR_21,-1.0992270708084106,0.9356240630149841,0.9213470282864392,8.622318535498938,0.6781709758779088,450.4650000000002,1.505490939091624
Copanlisib,increase blood pressure,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,250,tensor([35]),PAIR_22,-0.6942346692085266,-0.3949393928050995,0.7986059715716215,0.40277323870742016,0.08111612508643226,480.5290000000002,0.16880588910644773
Buparlisib,,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,250,tensor([35]),PAIR_23,-0.6649262309074402,0.10329199582338333,0.7844758845385762,1.26850445212737,0.27339330000362944,410.4000000000002,0.6661630117047498
GDC-0941,,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,250,tensor([35]),PAIR_24,-1.1797536611557007,-0.0373183935880661,0.9348279969663766,0.91765958757221,0.059805713425089634,513.6490000000003,0.11643303778473159
pilaralisib,,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,250,tensor([35]),PAIR_25,-1.7170231342315674,-0.16761650145053864,0.9817961307435829,0.6798036601484267,0.012375056949375797,541.0330000000002,0.022873016894303662
RLY-2608,without hyperglycemia,N#Cc1c(-c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)c3c(c2)C(=O)N[C@H]3c2cc(F)ccc2Cl)ccc2ncnn12,250,tensor([35]),PAIR_26,-2.208571195602417,-0.2511735260486603,0.9948085394864999,0.5608238493275732,0.0029114948688132017,608.914,0.004781454965419093
NVL-520,Off-target side effects,CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2,250,tensor([35]),PAIR_27,-1.536749243736267,-0.17752696573734283,0.9719149160621016,0.6644664143060093,0.01866159501969867,419.4640000000001,0.044489145718580536
Fenebrutinib,,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,250,tensor([35]),PAIR_28,-1.3295766115188599,-0.17171715199947357,0.9541349996989397,0.6734150963492567,0.03088618359679723,664.8110000000003,0.046458592888500974
AZD4747,,C=CC(=O)N1CCN2Cc3cc(C#CC)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,250,tensor([35]),PAIR_29,-2.5066146850585938,-0.37563449144363403,0.9978834050645484,0.4210808670831449,0.0008912576306837431,440.9020000000002,0.002021441569064651
LY3499446,clinical trial was discontinued due to toxicity,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4ccc(F)c5sc(N)nc45)c(Cl)cc23)CC1,250,tensor([35]),PAIR_30,-1.914711594581604,0.45511284470558167,0.9888188797671441,2.8517591567652683,0.03188586200694019,486.93500000000023,0.06548278929824346
JDQ443,,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,250,tensor([35]),PAIR_31,-2.0499730110168457,0.04877449944615364,0.992079015754389,1.1188567838943346,0.008862446958322074,526.0440000000002,0.01684734919193465
ERAS-5024,"pseudo-allergic reactions,In vivo toxicologic",N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,250,tensor([35]),PAIR_32,-1.6962460279464722,-0.58873450756073,0.980855017041334,0.25778965924009317,0.004935378633071888,673.687,0.007325922324568959
MRTX-1133,,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,250,tensor([35]),PAIR_33,-1.9122658967971802,-0.5168983936309814,0.9887500835087872,0.3041596546188366,0.003421770714458028,600.6450000000003,0.005696827101629125
RMC-9805,,CO[C@@H](C)c1ncc(N2CCN(C3CC3)CC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)N1CCO[C@@H](C[C@H](NC(=O)[C@H](C3CCCC3)N3CC[C@]4(CCN(C(=O)[C@H]5[C@@H](C6CC6)N5C)C4)C3)C(=O)N3CCC[C@H](N3)C(=O)OCC(C)(C)C2)C1,250,tensor([35]),PAIR_34,-1.9231690168380737,-0.5902546644210815,0.9890538185808502,0.2568888979210775,0.0028119524812095747,1168.4609999999989,0.0024065437196530972
TNO155,"Ph.1 trial shows a good safety,but the drug activity is not good",C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,250,tensor([35]),PAIR_35,-0.9084969162940979,-0.4776790142059326,0.877424015921628,0.3329055118890687,0.04080622072491676,421.9580000000003,0.09670683035969631
Deucravacitinib,,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,250,tensor([35]),PAIR_36,-0.9285327792167664,0.19603335857391357,0.8829956414291231,1.5704834300329045,0.1837534063771906,425.4673053340002,0.43188607931446243
Brepocitinib,,Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,250,tensor([35]),PAIR_37,-1.082377314567566,-0.11613958328962326,0.9181958797945916,0.7653505818615339,0.06260883099788017,389.41,0.16077869340253248
MK-8666,Hepatobiliary disorders,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2cc3c(cn2)[C@H]2[C@@H](C3)[C@@H]2C(=O)O)c1,250,tensor([35]),PAIR_38,-1.5826975107192993,0.06767121702432632,0.9748350212449473,1.168614355645937,0.029408155432679658,521.6350000000003,0.05637688313222779
PF-06939999,Blood and lymphatic system disorders,Cc1ncnc2c1ccn2[C@@H]1CC(Oc2cc(C(F)F)c(F)c3c2CNCC3)[C@@H](O)[C@H]1O,250,tensor([35]),PAIR_39,-0.9415966272354126,-0.2532026767730713,0.8864924591157107,0.558209628383323,0.06336100221572395,448.44500000000016,0.1412904641945477
