drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
BIA 10-2474,Nervous system disorders,CN(C(=O)n1cnc(-c2ccc[n+]([O-])c2)c1)C1CCCCC1,50,tensor([10]),PAIR_0,-0.41575437784194946,-0.35573306679725647,0.6166923737615216,0.4408257278007943,0.16897186330817207,300.3620000000002,0.5625607210904573
Acomplia,Nervous system disorders,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,50,tensor([10]),PAIR_1,-2.5325281620025635,-0.5229549407958984,0.9980639847485246,0.2999473706194744,0.0005807026841592328,463.79600000000016,0.001252064882317296
Rubraca,,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,50,tensor([10]),PAIR_2,-0.7886032462120056,-0.9822006225585938,0.8381346877308857,0.104183604151961,0.016863711619378958,323.371,0.05214973395690695
lanifibranor,Hepatobiliary disorders,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,50,tensor([10]),PAIR_3,-1.934609055519104,0.6374779343605042,0.9893644184106077,4.339882130059921,0.04615717048259777,434.92600000000016,0.10612649159304745
hydroxychloroquine,Cardiac disorders,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,50,tensor([10]),PAIR_4,-0.4868767261505127,-1.3084675073623657,0.6747455431455571,0.04915101521697092,0.015986586758240332,335.8790000000001,0.0475962675792185
Nuplazid,,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,50,tensor([10]),PAIR_5,-1.5037028789520264,-1.2693208456039429,0.9696153144723826,0.05378722694862055,0.0016343079762364244,427.5640000000002,0.003822370396563844
Atabecestat,Hepatobiliary disorders,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,50,tensor([10]),PAIR_6,-0.9943473935127258,-0.24549876153469086,0.8995895216077513,0.5682000118775224,0.057053235015103426,367.4090000000001,0.15528534961066118
Finerenone,Renal and urinary disorders;Cardiac disorders;Vascular disorders,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,50,tensor([10]),PAIR_7,-0.9362118244171143,-0.9156593680381775,0.8850638330772506,0.12143409260134835,0.013957169137341187,378.4320000000002,0.03688157750227566
Iptacopan,,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,50,tensor([10]),PAIR_8,-0.8346262574195862,0.1382816582918167,0.854510908123632,1.3749333882242645,0.20003781004324603,422.5250000000002,0.47343425843026077
Aficamten,,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,50,tensor([10]),PAIR_9,-1.488127589225769,-0.20583009719848633,0.9684692887261799,0.6225437864123539,0.019629248384678673,337.38300000000004,0.058180905335119645
