drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
BIA 10-2474,Nervous system disorders,CN(C(=O)n1cnc(-c2ccc[n+]([O-])c2)c1)C1CCCCC1,25,tensor([5]),PAIR_0,-0.41575413942337036,-0.6606628894805908,0.6166921627840724,0.2184424860548415,0.08373071688575173,300.3620000000002,0.27876601196473483
Acomplia,Nervous system disorders,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,25,tensor([5]),PAIR_1,-2.5325279235839844,-0.8317685127258301,0.9980639831361637,0.14730974823725565,0.0002851941567948015,463.79600000000016,0.0006149129289489374
Rubraca,,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,25,tensor([5]),PAIR_2,-0.7886032462120056,-1.2767001390457153,0.8381346877308857,0.05288102456249629,0.008559603553919165,323.371,0.02646991707332805
lanifibranor,Hepatobiliary disorders,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,25,tensor([5]),PAIR_3,-1.934608817100525,0.31883034110069275,0.9893644120223657,2.0836767273235157,0.022161127150398384,434.92600000000016,0.050953787886671244
hydroxychloroquine,Cardiac disorders,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,25,tensor([5]),PAIR_4,-0.48687687516212463,-1.6111377477645874,0.6747456550876733,0.0244828658106161,0.00796315848080834,335.8790000000001,0.02370841428254919
Nuplazid,,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,25,tensor([5]),PAIR_5,-1.503702998161316,-1.5757392644882202,0.9696153230874238,0.026561997746163937,0.0008070777196697679,427.5640000000002,0.001887618507801797
Atabecestat,Hepatobiliary disorders,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,25,tensor([5]),PAIR_6,-0.9943472743034363,-0.5553672313690186,0.8995894937713579,0.27837662719485556,0.02795193805885743,367.4090000000001,0.07607853389235816
Finerenone,Renal and urinary disorders;Cardiac disorders;Vascular disorders,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,25,tensor([5]),PAIR_7,-0.9362112879753113,-1.186501145362854,0.8850636898712363,0.06508768942834847,0.007480938857701315,378.4320000000002,0.019768251251747502
Iptacopan,,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,25,tensor([5]),PAIR_8,-0.834626317024231,-0.18130697309970856,0.8545109282286293,0.6587081348768165,0.09583483511147889,422.5250000000002,0.2268145911164519
Aficamten,,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,25,tensor([5]),PAIR_9,-1.48812735080719,-0.5159978270530701,0.9684692708669459,0.30479102394893215,0.009610283218319986,337.38300000000004,0.02848478796596149
Resmetirom,,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,25,tensor([5]),PAIR_10,-1.4097132682800293,-0.15948735177516937,0.9620318231413434,0.6926481015595308,0.026298585620825012,435.2270000000001,0.06042498654914564
BAY2413555,,C[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)c(F)cc2c1=O)C(F)(F)C(F)(F)F,25,tensor([5]),PAIR_11,-1.2688785791397095,-0.7779799699783325,0.9471050756732752,0.1667324109148414,0.008819298258152924,584.3950000000003,0.015091330791935111
NVP-DFV890,,CC(C)(O)c1ncc([S@](N)(=O)=NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1,25,tensor([5]),PAIR_12,-1.2667601108551025,-0.33273056149482727,0.9468415316008209,0.4648035522768137,0.024708244945533215,420.56000000000034,0.058750820205281516
AZD4144,,OC[C@@H](O)CNc1nnc(-c2ccc(C(F)(F)F)cc2O)c2ccccc12,25,tensor([5]),PAIR_13,-1.7332385778427124,-0.7344869375228882,0.9824999698694268,0.1842947919338627,0.003225164411750319,379.3380000000001,0.00850208629704991
JT001,Renal and urinary disorders,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,25,tensor([5]),PAIR_14,-1.5466103553771973,0.23571421205997467,0.972567904672035,1.7207358702911155,0.047203390428074664,402.47600000000017,0.11728249741121122
sovleplenib,,CS(=O)(=O)N1CCC(c2ccc(-c3cc4nccnc4c(NC[C@@H]4CNCCO4)n3)cc2)CC1,25,tensor([5]),PAIR_15,-0.7442038655281067,-0.7049924731254578,0.8206034463472639,0.197245692100034,0.03538519738559481,482.61000000000035,0.0733204811039862
STX-478,Off-target side effects hyperglycemia and rash,Cc1c([C@@H](NC(=O)Nc2cnc(N)nc2)C(F)(F)F)oc2c(F)cc(F)cc12,25,tensor([5]),PAIR_16,-1.7238272428512573,-0.7620206475257874,0.9820946694808891,0.1729734121055607,0.003097146114768446,401.2950000000001,0.007717878654776274
inavolisib,hyperglycemia and rash,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,25,tensor([5]),PAIR_17,-0.38246870040893555,-0.4876148998737335,0.5860796231930916,0.32537568852558313,0.13467962759831664,407.37700000000007,0.3306019426681345
alpelisib,hyperglycemia and rash,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,25,tensor([5]),PAIR_18,-0.8318260908126831,-0.6184482574462891,0.8535633439093527,0.24074193258339455,0.03525344358831234,441.4790000000001,0.07985304757035404
Duvelisib,"common severe side effects include neutropenia (30%), diarrhea (15%), anemia (13%), and colitis (12%)",C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,25,tensor([5]),PAIR_19,-1.2441545724868774,0.06454312056303024,0.9439478100471328,1.1602274079765256,0.06503328706042297,416.8720000000002,0.15600301066136113
Idelalisib,has a higher rate of severe or potentially fatal liver toxicity,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,25,tensor([5]),PAIR_20,-1.418007731437683,-0.3592696487903595,0.9627690218802112,0.4372505366868986,0.01627926516425584,415.43200000000013,0.0391863533965988
Leniolisib,,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,25,tensor([5]),PAIR_21,-1.0992273092269897,0.049052223563194275,0.9213470720147907,1.1195725030687644,0.08805765545808804,450.4650000000002,0.19548168105865715
Copanlisib,increase blood pressure,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,25,tensor([5]),PAIR_22,-0.6942350268363953,-1.2297844886779785,0.7986061382375041,0.058913593161452296,0.011864836037089444,480.5290000000002,0.02469119665429025
Buparlisib,,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,25,tensor([5]),PAIR_23,-0.6649261116981506,-0.7841671705245972,0.7844758251046899,0.16437388862901697,0.03542654672110247,410.4000000000002,0.08632199493446018
GDC-0941,,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,25,tensor([5]),PAIR_24,-1.1797534227371216,-0.9145840406417847,0.9348279606387727,0.1217351399494331,0.007933727332428966,513.6490000000003,0.015445814812116758
pilaralisib,,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,25,tensor([5]),PAIR_25,-1.7170230150222778,-1.0371546745300293,0.9817961254720462,0.09180055894011636,0.0016711258565419058,541.0330000000002,0.0030887688117765557
RLY-2608,without hyperglycemia,N#Cc1c(-c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)c3c(c2)C(=O)N[C@H]3c2cc(F)ccc2Cl)ccc2ncnn12,25,tensor([5]),PAIR_26,-2.208571195602417,-1.1243659257888794,0.9948085394864999,0.0750989861883944,0.0003898734214009357,608.914,0.0006402766587743682
NVL-520,Off-target side effects,CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2,25,tensor([5]),PAIR_27,-1.5367487668991089,-1.030312418937683,0.9719148841267805,0.09325831859605681,0.0026191706839118756,419.4640000000001,0.006244089323307542
Fenebrutinib,,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,25,tensor([5]),PAIR_28,-1.329576849937439,-1.0555031299591064,0.9541350254273862,0.08800287692996092,0.004036249712709524,664.8110000000003,0.006071273960132312
AZD4747,,C=CC(=O)N1CCN2Cc3cc(C#CC)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,25,tensor([5]),PAIR_29,-2.506615400314331,-1.2357393503189087,0.9978834101990289,0.05811130783980989,0.00012299780149483175,440.9020000000002,0.000278968572369442
LY3499446,clinical trial was discontinued due to toxicity,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4ccc(F)c5sc(N)nc45)c(Cl)cc23)CC1,25,tensor([5]),PAIR_30,-1.9147120714187622,-0.4363279640674591,0.988818893142596,0.3661609582121601,0.004094084800779615,486.93500000000023,0.008407867170730412
JDQ443,,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,25,tensor([5]),PAIR_31,-2.0499727725982666,-0.8282535076141357,0.9920790108564045,0.14850685207980524,0.001176321163073682,526.0440000000002,0.002236164965428142
ERAS-5024,"pseudo-allergic reactions,In vivo toxicologic",N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,25,tensor([5]),PAIR_32,-1.6962459087371826,-1.4809201955795288,0.9808550115114716,0.03304302541551617,0.0006326083412062088,673.687,0.0009390241183312261
MRTX-1133,,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,25,tensor([5]),PAIR_33,-1.9122657775878906,-1.4074965715408325,0.9887500801460382,0.03912942161160137,0.0004402028570623979,600.6450000000003,0.0007328835785903447
RMC-9805,,CO[C@@H](C)c1ncc(N2CCN(C3CC3)CC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)N1CCO[C@@H](C[C@H](NC(=O)[C@H](C3CCCC3)N3CC[C@]4(CCN(C(=O)[C@H]5[C@@H](C6CC6)N5C)C4)C3)C(=O)N3CCC[C@H](N3)C(=O)OCC(C)(C)C2)C1,25,tensor([5]),PAIR_34,-1.9231692552566528,-1.4808968305587769,0.9890538251396014,0.03304480317640247,0.000361714193796357,1168.4609999999989,0.0003095646271431887
TNO155,"Ph.1 trial shows a good safety,but the drug activity is not good",C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,25,tensor([5]),PAIR_35,-0.908496618270874,-1.309734582901001,0.8774239311201265,0.049007823695267155,0.006007186372923763,421.9580000000003,0.014236455696831815
Deucravacitinib,,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,25,tensor([5]),PAIR_36,-0.9285325407981873,-0.6885117292404175,0.8829955766466333,0.20487467175314486,0.023971242828187,425.4673053340002,0.05634097503536518
Brepocitinib,,Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,25,tensor([5]),PAIR_37,-1.0823771953582764,-1.0070674419403076,0.9181958570654494,0.09838583097472337,0.00804836857979081,389.41,0.020668109652527692
MK-8666,Hepatobiliary disorders,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2cc3c(cn2)[C@H]2[C@@H](C3)[C@@H]2C(=O)O)c1,25,tensor([5]),PAIR_38,-1.5826970338821411,-0.8279797434806824,0.9748349925157812,0.14860049514476634,0.003739532572476663,521.6350000000003,0.007168868217195282
PF-06939999,Blood and lymphatic system disorders,Cc1ncnc2c1ccn2[C@@H]1CC(Oc2cc(C(F)F)c(F)c3c2CNCC3)[C@@H](O)[C@H]1O,25,tensor([5]),PAIR_39,-0.941596269607544,-1.1431924104690552,0.8864923648214833,0.07191303028636607,0.008162678006326462,448.44500000000016,0.01820218311348428
Tofacitinib,Cardiac disorders;Vascular disorders,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,25,tensor([5]),PAIR_40,-0.17125314474105835,-0.7840846180915833,0.32619122278475643,0.16440513644529495,0.11077762395610946,312.377,0.3546279782317823
Peficitinib,,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@](O)(C3)C2,25,tensor([5]),PAIR_41,-0.4117458760738373,-1.108604073524475,0.6131288168865638,0.07787461749019924,0.030127445402939667,326.40000000000015,0.09230222243547688
Baricitinib,Cardiac disorders;Vascular disorders,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,25,tensor([5]),PAIR_42,-0.6502657532691956,-0.26450830698013306,0.7770418778311645,0.5438657288136228,0.12125928160827047,371.4260000000001,0.326469556811506
ruxolitinib,,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,25,tensor([5]),PAIR_43,-1.0199061632156372,-0.854174017906189,0.9053854904033272,0.13990266328165593,0.013236821877662324,306.37300000000005,0.043204923011043145
delgocitinib,,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,25,tensor([5]),PAIR_44,-0.11675681173801422,-0.9570677876472473,0.23597235023857402,0.11039063012232808,0.08434149368804521,310.36100000000005,0.27175287387282937
momelotinib,,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,25,tensor([5]),PAIR_45,-1.005843162536621,-0.7773827314376831,0.9022386660013909,0.16696185781662878,0.01632241394703973,414.4690000000002,0.039381507294971925
Upadacitinib,Cardiac disorders;Vascular disorders,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,25,tensor([5]),PAIR_46,-1.0579060316085815,-0.7702293395996094,0.9133960844704567,0.1697347090985727,0.014699690409204389,380.374,0.03864536064295769
Filgotinib,Cardiac disorders;Vascular disorders,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,25,tensor([5]),PAIR_47,-0.6025904417037964,-0.658034086227417,0.7510562216000699,0.21976873773590747,0.0547100599461601,425.5140000000002,0.1285740538411429
Itacitinib,,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,25,tensor([5]),PAIR_48,-1.2946759462356567,-0.9940804243087769,0.9502132986661593,0.1013723643142681,0.005046995625619753,553.524,0.009117934589321789
Abrocitinib,,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,25,tensor([5]),PAIR_49,-0.6125565767288208,-0.6775050759315491,0.7567266123487276,0.21013332090159217,0.051119844834142246,323.4220000000001,0.15805926880095428
Fedratinib,,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,25,tensor([5]),PAIR_50,-1.4330652952194214,-1.0733617544174194,0.9640718590820392,0.08445750461251963,0.003034401127297931,524.6910000000001,0.005783215506456048
